date,OFZ_short,OFZ_med,OFZ_long,Corp_L1,Corp_L2,Corp_L3,MBS,Portfolio
2021-07-29,-7.457377034701729e-05,0.00040833009680437576,0.001898195512383904,0.0010161500890730265,0.002601321474777226,0.003150684931506834,0.001332724918929178,0.0014761190361610753
2021-11-16,-0.0003029299650989709,0.0014220431405162761,-0.0025688803692260906,-0.0010199831675265446,-0.0006179500124416244,-0.014256923861339777,-0.0003692359245530714,-0.0025305514513814004
2021-12-29,-0.004266253461898289,0.0036068938258318126,0.00018236408345446666,0.0004886930686835771,-0.0018180406294345682,-0.0020314682073260086,-0.00023324286951065536,-0.0005815791700285235
2022-01-12,0.00038418932491251004,0.0009901863706699146,-0.0035818088847020977,-0.0018244155495977308,0.0005208895932965127,-0.002132953154911715,-0.0005834864235263868,-0.0008896283891227134
2022-01-18,-0.00012514259393210317,6.306681925710249e-08,0.002977610625726079,-0.0014204235704041257,-0.003211747249160555,0.0003905891127485442,-0.004259013123109725,-0.0008068662473303756
2022-05-26,-0.00019914517327459147,-0.00021947679770654884,0.0037435669820195193,0.010581183982189053,-0.0011817655539058294,-0.049804576299425384,0.01744519889111599,-0.0028050019955696845
2022-09-20,-0.004133485372151955,-0.004185609883153768,-0.03149253497701843,-0.00719225766570167,-0.0051672654847149235,-0.0023215496871138554,-0.004707697915589978,-0.008457200140777795
2022-09-23,-0.00040783072953908044,0.0052665686163416185,-0.008420740978813825,-0.0019908161726165307,0.0009143632958279569,-0.011989241597267164,-0.003228956487829026,-0.002836664864842293
2022-12-15,0.0001697530127586593,7.164261914375458e-05,-0.00043042199012031316,-0.0006438216968196764,-0.0005694695191874185,-2.1569253285590238e-05,-0.000135558205948679,-0.0002227778619227519
2022-12-16,-2.7708308718441547e-05,0.001059302509095885,0.0021971484240899323,0.0001568476207087325,-0.0024136235388689405,-0.00463367370818444,5.228285658637666e-07,-0.0005230263104730584
2022-12-19,2.8146511471773817e-05,-0.0005730446194195805,-0.002174592936620284,0.001301558821192551,0.002959822856151941,0.006406927910903507,-0.0008363266312556259,0.001016070273203469
2022-12-20,0.00022763417664238108,0.0006574132133260435,-0.004836676023947515,-0.0008737743870748028,0.0012470380870418366,-0.0013648016620139095,-0.0030138674132501723,-0.0011367191441823052
2022-12-21,0.0013010079464930925,-3.958601051925253e-05,-8.448174781695602e-05,-0.0002071210927100649,-0.0001969692455758714,-0.0012390161892901746,0.0008317590468988218,5.222752963994212e-05
2022-12-22,0.0014419577376023434,0.000394091602933424,0.003628022824903841,0.0005252586159518556,-7.743613060759021e-05,-0.015254844495116177,0.001984704106546949,-0.001051177962540765
2022-12-23,0.0007899546163691015,0.0012835070055640684,-0.0010765657494218592,0.002141066220407229,-0.001918096620892282,-0.017834562656028025,0.0005491615044163585,-0.002295076525655058
2022-12-26,0.0005481881910846268,0.0011376963348942802,0.0002918245312999648,0.00023837797280198825,0.0009243272335374018,0.035741372493628076,0.0001934977336151518,0.005582183498694498
2022-12-28,0.001081539324749602,0.0013721007885888945,-0.00030179328469941293,-0.0035445949704494967,-0.0009122385335528129,-0.005807050487974222,0.0006900484018495928,-0.001060284108783979
2022-12-29,0.005630045767230011,0.0008084800102621046,0.005946934850692059,0.0007856152434227093,0.002499422762402591,-0.008268792223413795,0.0009204180695328978,0.0011888749257326539
2022-12-30,-0.005987155563623982,0.0011991588200888435,-0.002477740545028865,0.010288557166771945,-0.0004176965620674835,-0.021482770915724425,0.023137740427794044,0.0006085846897442967
2023-01-06,0.000326670028063443,-4.6360215651595346e-05,0.00035565324470659607,-0.0004683619449310896,0.0011364481001018675,0.04231911954718454,-0.0012372859220705875,0.0060551261196290255
2023-01-09,0.00024051862335843285,0.0006044708939245379,-0.004427085565904427,-0.010849201481600363,-0.00878158785283749,-0.032582733633461584,-0.023997696860847,-0.01139904512533827
2023-01-10,-3.125395001178699e-05,-0.00011639262803153421,-0.002305954845974301,-0.0015455071586486435,0.0030352955959493805,0.0002332346911112545,-0.0020894910839211506,-0.0004028670542181116
2023-01-11,0.0001783675254767119,3.512832373999894e-05,0.00030443457634084074,-0.0006819362300451332,0.01863485259943833,-0.0030969839563294997,-0.0004039466650952845,0.002138559453360852
2023-01-12,-0.000586731167031771,-4.871091869993243e-05,0.0004212181859125843,-0.00015868016056737005,0.0028225411315745547,-0.0055213176798087574,0.0008292531466593048,-0.00032034678028019815
2023-01-13,0.001063685591192629,-0.00022184326029539353,0.0003307879620718224,-0.0007120179451917888,-0.0002736976256950826,0.013757677337694679,0.011990030264662504,0.0037049460463484812
2023-01-19,0.0005690986624646977,-0.00038196077815883856,0.00157347382854756,-0.0006336468546598237,-0.0017604372815061178,-0.003582036647227247,0.00019512478686201456,-0.000574340611953965
2023-01-20,-0.0003963017999432925,0.0012945636767923842,-0.0008927909982302803,0.00039808902973555887,-0.0016110390495154988,0.00013434661241520582,-0.0001509016914988634,-0.00017486203146354086
2023-01-23,-0.0003441926713796104,-0.0008877679223644441,-0.0024837632411412493,-0.00013575476986591394,0.00374956126687799,-0.0016179437095438674,0.002191005353122938,6.73063293865489e-05
2023-01-24,1.1262636105669559e-05,0.0008677749360896513,0.003762862963014238,0.000664867453409948,0.0003737043066805448,-0.004167270389196812,-0.00011359599025702507,0.00019994370226374497
2023-01-25,0.0009818462204111476,-0.00013308198986359052,-0.0009425621413555063,-0.0006590806362658274,-0.0014636837274389723,0.005461720379321222,-0.0014749929117673071,0.0002528807418630237
2023-01-27,0.0005355731935063706,0.0022430251383189696,-0.0007334054846776553,0.00015428224511328972,0.002346984208048296,0.008984713071631371,-0.0008389473491074099,0.0018131750032618905
2023-01-30,0.0002574920738511231,-0.0006655179291972817,0.0010257319029637853,0.00025648669689514554,-0.0030664799733591277,-0.0010748137487935389,-0.00015523086980978232,-0.0004889045496356681
2023-01-31,0.000536339508551695,0.00043056393824270306,-0.0025362944044432624,-0.0006085926626225098,-0.0028782475336835882,-0.002925013065350669,-0.0001429382729099215,-0.001160597498887936
2023-02-01,1.7193606895113665e-05,0.002468061107216406,-0.0008028216459716857,0.002309091233448805,0.005717990226473467,-0.008196220090503402,0.0007554203865248132,0.00032410211772621684
2023-02-02,0.0007231695843114614,-0.00016170358392136134,0.0027550356394047963,-0.002621418062341817,-0.00017364093730350177,-0.00404481965179464,0.00020811484520319803,-0.00047360888092026635
2023-02-03,-0.00021339429468067295,0.000642904553266364,-0.002941536021886685,0.0010145690674832051,0.0005931972679351735,0.0001268565485038728,0.0005228947526910129,-3.635830381253279e-05
2023-02-06,7.965701530686809e-06,-0.00010845986498234112,-2.330338949413728e-05,-0.002009702813839468,0.004829194181828714,0.0006990527334538754,-0.00016452224918286548,0.0004614606141877805
2023-02-07,0.00010303624025420368,-0.00038041565798466203,0.0004757350832396665,0.0003751387144056619,-0.004088072361772945,-0.002595421910920111,-0.0002674213098811477,-0.0009110601718084763
2023-02-09,0.0009893180348043958,0.00036896401359240417,0.0009003751163253991,-0.0005129023825198836,-0.0005280022336592488,0.0004291396709258501,-0.001402089068914271,3.497187865066369e-05
2023-02-10,0.0001302646897955029,0.0006991500854335837,0.0010442178983153928,-0.0008031782149456063,-0.004157201683276192,-0.006912984153358036,-0.0001633654865211536,-0.0014518709806509297
2023-02-13,-9.017207697877365e-06,-0.0012277129673523947,-0.003961468128329295,-0.00044560193694916805,0.003590433572812467,0.004232132671550627,-0.0017178659952547374,6.584285839708876e-05
2023-02-14,0.0008902824842018311,-0.00036725698128506367,-0.0013912512860471877,-0.0031881231077115837,0.00040169335196259227,-0.01114307025656944,-0.0029890656783214376,-0.002540970210538613
2023-02-15,-0.0006001720450435448,-3.228097945244176e-05,0.0010053818073067296,-0.0005676824651718333,0.0018881097941902166,-0.003746976579634318,-0.000827150099459341,-0.0004115386524663618
2023-02-16,0.00014451081567314004,0.0006701389411001415,-0.0017878871482574217,6.701664378353245e-05,-0.0018187118015671757,-0.006197421177098026,-0.0008688259871383179,-0.001398739959072018
2023-02-17,0.0008228204035853548,0.0010416911128697424,0.0011509617199404983,-0.0009574652923966233,-0.0013258779159385406,-0.0035644397616082127,0.0029952656907132964,2.3279422452216433e-05
2023-02-20,0.0005751295816419143,0.00020407948015543136,-0.00232990987606805,0.0011411709462320636,0.0017258989095731004,0.00341880650882412,0.0023726725713507798,0.0010154068745299085
2023-02-21,-0.00030996110489190076,0.0005166313127390791,0.00024507300782825064,-0.0017999898955508703,0.0014618418277832488,0.008216798833862275,-0.0025984664902611435,0.000818846784501277
2023-02-22,0.00033500232945415676,0.003529324274749383,0.0010822117601760291,0.011340578204695287,0.0076508456293247025,-0.006570654682583228,-0.017159784976942944,2.964607698191215e-05
2023-02-27,0.002575982041440809,-0.00030869899357609406,0.003553137711475827,-0.004228761374344842,-0.0020148384683458948,-0.01772474979604607,-0.00842302120682855,-0.0037958500123178307
2023-02-28,0.00019759864194742642,-0.0003915256282458861,-0.0018639925896500834,0.0005294892695496993,-0.0021892552486290767,0.0004153304686154493,-0.0075438347030522225,-0.001549455684209242
2023-03-01,-0.0003127592597203943,-0.0005821693221240181,0.00016206716689174668,-0.009478580377597318,0.0006366058076755596,0.005827717625533628,-0.0002780783128222155,-0.0005750280960232873
2023-03-02,0.0006775911066111393,0.00042859907118826887,-0.00040023198669193516,0.013815841478344585,-0.0008297763216764117,0.0021531203738506055,0.0007908535030843474,0.002376571032101514
2023-03-03,0.0007426897841684525,0.0002707907356482473,0.0018040358289762308,-0.010490744893624306,0.0027171973296926514,0.0010269925105075223,-0.0007456627884588304,-0.0006678144990128617
2023-03-06,0.00048282963592026046,0.00073759005023658,0.0018192136076054645,0.0008695357996547564,-0.0035127449508365136,0.0008000232076731193,-5.138691049634645e-05,0.00016358006282247444
2023-03-07,0.00021518602427401097,0.0009253293755348125,0.0026140923857185605,0.0010602008555498333,0.0028244617295988955,0.0035230698258484454,-0.000785912528758688,0.0014823468096808385
2023-03-09,-8.88656808885083e-05,-0.0004605817585412026,-0.0023104976186752646,0.0005279813989847218,-0.001896580131670951,0.002384649840851096,-0.0002503084485308375,-0.0002991717712101351
2023-03-10,4.805014496722405e-05,0.0009539660210443838,0.002667427139451582,0.001901867361858057,0.0004984543734058197,-0.00035999456559592045,0.0027520339316452996,0.0012088292009680636
2023-03-13,-0.00034661726482756067,0.0005155857136933999,-0.001544825073645121,-0.0005809962828124931,0.0004988395388034571,-0.0033470001396331585,-0.0023971338723506467,-0.0010288781972531602
2023-03-14,0.00040991633212296376,0.00012278587582251684,-0.0010896733228294468,-0.0006222306683326146,-0.0012241301083380078,0.002810976791619792,0.0012472643585668053,0.00023641560837600123
2023-03-15,-0.0002264023589745972,-0.0008037006754363442,0.0002817074388723516,0.0005188100778087848,5.250265647668514e-07,0.010473121052226931,-0.0011711160803685432,0.0012961349258133355
2023-03-16,-0.00044724669282484404,2.8303925098350968e-05,-0.00038359384246506114,0.0018408634311571379,0.0011223498211934825,0.00540846679162204,1.6911179508159925e-05,0.0010837220876127524
2023-03-17,0.00036814848600880666,0.0033240064012235765,-0.0010176393444784957,-0.0009289998818175723,0.0012298789363777843,-0.0012093825502037503,0.0012118588284427611,0.00042541012507901576
2023-03-20,6.259299150764743e-05,0.0003467577750372912,-0.001160744779188875,-0.00038826621906910716,0.00261461959152499,0.0016845361084763275,-0.0003562905975800717,0.0004004578386726003
2023-03-21,5.976631680328255e-07,-0.0010693572923466453,0.0028638415871003746,-0.0006019044925125073,-0.00025871935936806756,-0.007039324459803642,0.0013762181125389036,-0.0006755211773176501
2023-03-22,0.0007164714567626294,-0.0007486846915994771,0.0004782756232958995,-0.000788051741551606,0.00114589401343662,-0.003696028555595669,0.0009745502265734603,-0.000273939095525449
2023-03-23,0.0005687061860329465,0.0004977838695900535,0.0032390740641334735,0.001023785524286298,0.0010972497838392015,-0.009998219656023847,-0.001446300892195434,-0.0007168458743339012
2023-03-24,0.00026945462153686936,0.0025166732579769368,0.0010758877853210243,0.0028630096385996937,-0.003221873463861339,0.006773135741425344,-0.0004539385673803779,0.0014031927162311644
2023-03-28,0.0007914632593112606,-0.002565044314647977,0.00017998466107449894,0.0011537411838085298,0.0016164405628250264,-0.0008407171723737086,0.0008757261730935263,0.0001730849075844509
2023-03-29,-5.790834313156079e-05,-0.0012135844577135753,0.001426119861666381,0.0016943792333977575,0.0024997320683240593,-0.002683804294501778,0.0013639885355777388,0.0004327032290884317
2023-03-30,-0.0002333695639546545,8.153623550138386e-05,-0.0016848666760961102,-0.0004753988160845199,-0.0008197253093629603,-0.0013369506595822644,0.0002675655454934932,-0.0006001727491550904
2023-03-31,0.0008729406216420335,-0.002581185571694498,0.0018836910712197934,0.00016101742926658368,-0.0017400240894672862,0.003219522712899426,0.00024291817017724817,0.00029412576343475726
2023-04-03,-0.0002821791074362068,0.002467866927944534,-0.0006132144034817166,0.0003841010256598225,0.0016999761202704158,0.0014849692265801364,0.00040028082143368917,0.0007916858015672392
2023-04-04,-0.00018810715861347494,0.002020552551615396,-0.0020727468275369616,-0.0005889551194732839,-0.0001661138287843008,0.0059909912907602555,-0.0002687149606889976,0.0006752722781826618
2023-04-05,0.000988310048142448,0.0008149703438845895,0.0009073492500118585,-0.00024144718465876259,-9.66248312345721e-05,-0.00481125952084211,-0.0003076267912745359,-0.0003923326694244407
2023-04-06,0.001974337306653637,0.00010103801569179196,-0.0027466132821793166,0.0007462180970665459,0.0019646198321955897,-0.0016065591070619507,0.0004453717271483211,0.00012548751278780267
2023-04-07,-0.002540064379297549,-0.0007164022588008152,0.0011248335733553276,-0.000712412580834831,0.003495850151713109,-0.009663139120661867,-0.0002580110121749228,-0.0013241922323859354
2023-04-10,0.0014325400373988177,0.0006195799741620323,0.0009682843084030474,0.0010168481612534538,0.00033305090322534813,-0.009918207388563074,0.0006860519226736402,-0.0006945502973495335
2023-04-11,-0.00013919897406306994,0.0006080977993575765,5.527449823677549e-05,-0.0010394940990308982,0.00044661258692873943,0.0017894487739684407,1.8372640726337065e-05,0.0002484447465891287
2023-04-12,-7.427713912934905e-05,-0.004129366961562386,-0.001546799740851665,0.0003348423899740019,-0.004900140637886672,-0.0007655499345753444,-0.0001751163943316685,-0.0016080583454804406
2023-04-13,0.0007024438340060491,-0.0007631580674344107,0.0005101327884590687,0.0005150186321457045,0.0012274317181412279,-0.006581811995427478,-0.0004573069210874619,-0.0006924642873139
2023-04-14,0.000392796629018982,-0.00010750872184449394,-2.6084041881943585e-05,-3.471056304634101e-05,0.002700383655387394,0.006375969652276574,0.0007656545215208657,0.0014380715902044341
2023-04-17,-0.0004467285978546012,0.0005143279645005569,-0.0009152098732757054,0.0002424903828549372,-0.0003052818231382853,-0.004591708472137428,0.0011170942771699128,-0.0006264308774115162
2023-04-18,0.00027848913436521566,-0.0005709430190552254,0.001105434532058283,0.00037518595868403325,0.0015709706096442052,-0.0014921506294123326,0.001121555179075021,0.0003412202521941715
2023-04-19,0.00017395346361866914,-0.00018685782451483544,0.00018350437856702446,0.00594841822441615,-0.0009933604248507548,0.002180386536096166,0.000372644503725185,0.0010969555510082292
2023-04-21,-0.0003218261910816464,0.0010457473465719644,0.0026534646223555307,0.003347244412382453,0.0004001906529134682,0.004237471077914263,0.004209208879247835,0.002224500114329124
2023-04-24,0.00017853125711532407,-0.0010948201031081904,0.0011053675619877464,0.00019988061148819113,0.0022733832959534045,-0.003514561955864691,-0.0003319089556452293,-0.00016916118401049212
2023-04-26,0.00020182201198407223,-0.0007697575914779375,0.0012293088000642262,0.0006371724570610696,0.0002016145627054957,0.002871720579385816,0.0002837839199488611,0.0006650949628102291
2023-04-27,-8.276086885586116e-06,0.0011651768321357615,0.005594142206745673,-0.00036331574712925,0.0010315208527976927,-0.002526178408706989,-0.00044715791733282255,0.0006351302473749257
2023-04-28,0.0004196054851126592,0.0008113247741625085,-0.002977945717192402,0.0008122265192295892,-0.005270345813350587,-0.003687899437350438,6.397624909585569e-05,-0.001404151134327545
2023-05-02,0.0008375062162296703,0.00023698684536477654,0.0026209150644537576,0.003785880707076964,0.0029520455947926834,0.00641858121518928,0.0012793783999499226,0.002590184863293865
2023-05-03,-0.0007051588418444454,-0.0008220728395429014,-0.004207857120113999,0.0008460216409053278,-0.002719387851865114,9.420878956507535e-05,0.00034490700121455237,-0.0010241913173830721
2023-05-04,0.00023251035273162237,0.0005999318068341475,0.003308369300927757,0.0002959361348085145,0.0027292229849038415,-0.004040883454800886,1.62767985827008e-07,0.00044646427048440336
2023-05-05,0.0010647722131671398,0.001100165798203336,0.0008041192689103467,0.007539604997800169,0.0022759842979356145,0.0032083467102278357,0.0020518189648568736,0.002577830321585902
2023-05-10,0.0007075730448344363,0.000776981246486049,0.0005271567331567471,-0.0036836788217752834,0.0006292797287310708,-0.005069828292894569,0.001054037538885376,-0.0007226398317965963
2023-05-11,2.8810334671072187e-05,-0.0004381282193773927,-0.0018708349521927266,0.00035228695029720464,2.364253731114305e-05,0.00662854045703824,0.0006097196011398283,0.000762005244126767
2023-05-12,0.0003080985162405028,0.0005511096977097304,0.0018104223770453894,-0.0006337825026629044,-0.00031346234111570147,0.019802358574366245,-0.0006542831571427891,0.0029814944520629243
2023-05-15,4.54728817632301e-05,0.0004076499228350628,-0.00037087633630122663,-0.000700717174226691,-0.0029799075713586457,0.003868497366934592,-0.00016080339280161545,1.561652812067226e-05
2023-05-16,0.0026892506136654893,-0.0010406872385907947,0.001316855586964069,0.0002785686346037946,0.002041747286975802,-0.006586836459426868,-0.0005659785353194707,-0.0002667257301611396
2023-05-17,-0.0016532069639561343,-7.292945821838092e-07,-0.0007570946417548687,0.011224647540052556,-0.002018311925441342,-0.008221297374387726,-0.0004687554789008531,-0.0002706783055672218
2023-05-18,-0.00012068313879130876,0.0005300513325499209,0.0015648022689128292,-0.01153447685727424,0.005974480277736712,-0.014109391776081342,0.0014431355826803858,-0.0023217260443238632
2023-05-19,0.0015603582733337495,0.0009139019669081909,-0.00023585721357174716,0.013163530327701418,-0.00010269362550471402,0.006537574483041257,0.0008291086184135576,0.0032379889757602445
2023-05-22,-0.0008060652289624297,0.0007453712454963718,0.0015405876016694488,2.109650187765657e-05,0.000878096220498846,0.00992226145687231,0.0007569681086289991,0.0018654737008687431
2023-05-23,0.000590328775312634,-0.000752930799312181,-3.987281245243255e-05,0.0009965460753100024,-0.0011007063890352972,-0.0003867093055930351,0.0008687090200445614,2.5052080610607446e-05
2023-05-24,-0.00034343449105323203,-0.00034154161728268493,-0.0009453900975105707,-0.00016325175566039689,0.0004276019249228738,-0.005922284378172044,-0.001804658891813983,-0.0012989941866528626
2023-05-25,0.0001286167853017041,0.0010743330931524723,0.0017920524123244018,5.008389763011706e-05,0.0003274024491775743,-0.0020257514725298647,4.883234784963291e-05,0.00019936707327229114
2023-05-26,0.0005004088709782392,0.0001363728018905072,0.0007849271901135849,-0.0005112672430403659,0.0011622222066359864,-0.0001374085474304225,0.000704065609088314,0.000377045841176549
2023-05-29,-0.0003814636031847929,0.0002376547433714738,-0.00026004899598454123,3.109245644549565e-05,0.00045815831276422165,0.004022391677687484,-0.00026518214039718366,0.0005489432072431653
2023-05-30,0.0002799807572437147,-0.0009430467478240889,-0.0016288312011556146,0.00014892468976714709,0.0002038977300551234,-0.0002275299218750717,-0.0008017362175172579,-0.00042404870161514977
2023-05-31,0.00017546891625359036,0.0010783976691323362,-0.0012243265855187537,-6.321424855073774e-05,0.0008744122101329712,-0.0009351477569611213,0.000280757153235552,2.6621051103405292e-05
2023-06-01,0.0006501793908821067,0.0004236415562713222,0.0014904981853062378,0.00022937619443558945,-0.001828049593175142,-0.0015905637622226072,0.00010749243537602941,-7.391794187520908e-05
2023-06-02,0.0002029993501475724,0.0012715093073850973,-0.0017825447582775881,-0.006486559680239097,0.0035757265258008625,0.0009267869739187851,4.439018820062326e-05,-0.00032109887043767785
2023-06-05,-0.00017676033795017634,0.00023651460488057795,0.000738643466466379,0.0006551218549081686,0.00037517124465709346,-0.00387284860805114,0.00020645301547243946,-0.0002625292513738083
2023-06-06,0.0006804427271415303,0.0005601901788174251,0.00126577314323677,-0.000776411563583143,-0.001014064127236661,0.0025449031359050574,-0.00011841272836699175,0.00044891725227342677
2023-06-07,0.00043525902881058365,-0.0017491531103742371,-0.0011050402595515043,0.00024517318270756653,-0.0005404115663534617,0.0034070798816688043,-0.0004841208641501645,2.98266132510838e-05
2023-06-08,5.2311062681122955e-05,0.00046925133502151813,0.0059428238246262855,-4.772355873040502e-05,0.0018154430831429744,0.006097758115029151,1.2685338102833365e-05,0.002048935599981926
2023-06-09,0.0012407919232862654,0.0004401161122945567,-0.0011006141945169969,0.010289303183990354,-0.0012039856734541584,-0.0017773268875920611,0.0005003697613420973,0.0011983791750500082
2023-06-13,-9.103928624614748e-05,-0.0001417051910662066,0.00041598245255309,-0.010374415402992183,0.000718031793491912,0.0018783154914936838,-0.0003382439497828641,-0.0011332962989355308
2023-06-14,0.00013023851717974567,0.00017867388620523288,-0.0037893418772368516,0.012224865218699097,-0.0007116852548533644,-0.0035329058952589553,0.0010760745348332324,0.000796559875652591
2023-06-15,0.00036824175624530916,0.0007237170255529373,0.002712048146194873,-0.00013724036033333707,0.0008259760411173236,-0.005488300297627232,-0.0015202797691970342,-0.0003594053511495943
2023-06-16,0.00029731103313012947,0.00016301335174242492,-0.0031353464097593877,0.0019137135999897012,0.0006797402334517075,0.004420561782426785,0.000501986849336385,0.0006915686343311066
2023-06-19,0.0003629751257198244,0.00016779284697961052,0.0005335662973285385,-0.0007226661914910143,0.0011601397369193842,0.0020516381542291804,0.0001002830922439764,0.0005219612945613571
2023-06-20,0.00038375831624580075,0.00011385517769335982,-0.0011571890489543827,-3.136516513983668e-05,-0.0006703813515519421,0.00035540022164084963,0.0004203315348292842,-8.365575931955244e-05
2023-06-21,-5.478874647012245e-05,2.075706152468813e-05,0.0004161848301394179,0.0021029645213275112,-0.0012305430473596903,-0.0031577157931908465,-0.0009206061792406345,-0.0004033924790385252
2023-06-22,0.00021822942209015229,0.0006010582869649247,-0.0010302031617616923,-0.00193518391994911,0.0009789279593063068,-0.00036116347330731246,-0.0008412242599495018,-0.00033850844951517606
2023-06-23,-0.0007596874935811952,-0.0013859675590002193,-0.002467493862337743,-0.00018165720304432582,0.0015976652859635552,-0.001585698864579872,-0.001992130603694865,-0.0009678529000392381
2023-06-26,0.001182373500491438,0.00043730128087659533,-0.0012967625855949984,-0.0003352372773387806,-0.0015502664786351552,-0.0005430963445583772,0.0002520045928054314,-0.0002648119017076924
2023-06-27,0.0002625962936620166,0.0004999216743687178,0.002039243230533635,-0.00024023669599455526,0.0016521365962648277,-0.003313359615881933,0.0023023637420852344,0.00045752360357684914
2023-06-28,0.004727400437190361,0.00040135967412402814,0.0002013566305656232,0.0007503595701190034,-0.0003238470178133071,-0.0008423502969674648,-0.0023036878303464695,0.0003729415952673962
2023-06-29,0.001823698444659918,0.0009696009657352697,0.0013242058066114059,-0.0002236047468121385,-0.0005945810334636052,0.004433041625867163,0.0030316214214817934,0.0015377117834399722
2023-06-30,-0.00016030189633198507,0.001115805013632106,0.0012121319031382243,0.0006333662098794888,0.0014016060369960574,-0.0009098838055193687,-0.0006352242231020943,0.00037964274838463277
2023-07-03,-0.0008975233995325478,0.000576695592117199,0.0027211806135077968,-0.015540916493753854,0.0026953562900894667,-0.010168102971970983,-0.0011616109277030533,-0.0031107030424637103
2023-07-04,0.0002643774026561976,-0.0008053779157897326,-0.0008161595217646817,-0.0012679541777063884,-0.0010152729038482443,-0.002510885964220627,-0.0005339093229789362,-0.0009550260576646304
2023-07-05,-0.0030751436325528723,-0.0008802969628114313,0.0007668115758107422,0.001153849060083517,0.002024312847785685,0.004266653638214662,-0.00022281046738128332,0.0005761965798784313
2023-07-06,-7.802556498547109e-05,0.000609961419484915,0.0008312103719438611,-0.00020601147497116546,0.0004992439717486221,-0.004299153571364728,-0.0008016462063465438,-0.0004920601506415016
2023-07-07,0.00044981181134428916,0.00032680456123668596,-0.00032780105515883156,0.001204351093007445,0.0007285965777952123,-0.02548971591978754,0.0016996811932270413,-0.003058324534047957
2023-07-10,0.00025223245144592873,-0.0003298864990010141,-0.0006011955046121959,5.673745425520075e-05,-0.0008887668626068187,0.0012558207071275385,0.0029625559874900302,0.0003867853905855242
2023-07-11,-0.00018356134237263155,0.0005392224823788687,-0.0023307132654327893,-0.0021350141525122387,0.0013718180744739096,-0.0015752467177151982,-0.001231803961212237,-0.0007921855546274738
2023-07-12,-0.00015760649241523873,-0.0002434238659517251,-0.0069772833774482505,0.0070686585801557275,-0.0004673804113013577,0.005275107295433055,-0.0018801985647120747,0.00037398188053716235
2023-07-13,0.000814498441757244,0.0004335707346680374,0.0007064557711733737,-0.00024451776313475095,0.0012572146406792813,-0.0010469704444848568,-0.002817064841127355,-0.00012811620863843235
2023-07-14,-0.00039976444857008927,0.000455814299268631,0.00017757603961623096,0.00014510257822165527,-0.00023570536258835797,0.0035203681880422717,0.000874540407524756,0.0006482759573592997
2023-07-17,0.0006545620933803579,-0.0008753710475883136,-0.0015044909595694359,-0.008406052084216882,-0.0009625056838184057,0.001810863694919719,-0.0001428405832647176,-0.0013465477957368113
2023-07-18,-0.00026209085297111744,9.34987745759601e-05,-0.0005004363121634726,-0.0028052854909984114,0.00011402411939994556,-0.0027346715003919208,-0.0030045105320533464,-0.0012999245420860519
2023-07-19,0.0015842406405766672,0.00014324077335809248,0.00016597207523372917,-0.00040699331146067406,0.0016226172109928406,0.0026608108378111573,-0.001300395433192637,0.0006384989704741678
2023-07-20,0.000695693785634116,0.000920239431912101,0.0008039677070877882,-0.0007694209774364286,0.0010805126365894687,-0.006381474270035979,-0.00016081391343100541,-0.000544470799954277
2023-07-21,0.0020673277503600175,0.0020487585563838616,0.004174000950889126,0.0012056870846640856,0.0007172709545659837,0.0010854731491008816,0.0027429845747124083,0.002005929002953766
2023-07-24,-0.0018558797039683115,0.00048682324078459707,-0.0029786489713391415,0.001037226688369173,-0.0010158402819873554,0.005744309858302837,-0.001895985762110906,-6.828499027844391e-05
